??,rr??,?????
50,9668,0,810546862921911,74
51,79688,0,830078112630872,72
52,6416,0,844726549912594,71
53,27148,0,629882803114015,95
54,07227,0,80078123806743,74
54,86816,0,795898425640189,75
55,5957,0,727539051658823,82
56,32813,0,732421864086064,81
57,04102,0,712890614377102,84
57,73438,0,69335936466814,86
58,44238,0,708007801949862,84
59,14063,0,698242177095381,85
59,89258,0,751953113795026,79
60,74219,0,849609362339834,70
61,65527,0,913085923893959,65
61,99707,0,34179686990683,175
62,08496,0,0878906236903276,682
62,27539,0,190429684662377,315
62,45605,0,180664059807896,332
62,58789,0,131835935535491,455
63,13477,0,546874991850928,109
63,25195,0,11718749825377,512
63,38867,0,136718747962732,438
64,08203,0,69335936466814,86
64,13574,0,0537109366996447,1117
64,41406,0,278320308352704,215
64,89746,0,483398430296802,124
65,07324,0,175781247380655,341
65,97656,0,903320299039479,66
66,87988,0,903320299039479,66
67,82227,0,942382798457402,63
68,75,0,927734361175681,64
69,2041,0,45410155573336,132
69,5459,0,34179686990683,175
69,63867,0,0927734361175681,646
69,91699,0,278320308352704,215
70,20996,0,292968745634425,204
70,49805,0,288085933207185,208
71,35254,0,854492174767074,70
72,13867,0,786132800785708,76
72,17285,0,034179686990683,1755
73,06641,0,893554674184998,67
73,93066,0,864257799621555,69
74,71191,0,781249988358468,76
75,48828,0,776367175931228,77
76,25,0,761718738649506,78
77,02637,0,776367175931228,77
77,7832,0,756835926222266,79
78,61816,0,834960925058113,71
79,53613,0,9179687363212,65
80,42969,0,893554674184998,67
81,21582,0,786132800785708,76
82,0459,0,830078112630872,72
82,90527,0,859374987194315,69
83,74512,0,839843737485353,71
84,53125,0,786132800785708,76
85,2832,0,751953113795026,79
86,05957,0,776367175931228,77
86,93359,0,874023424476036,68
87,92969,0,996093735157047,60
88,90137,0,971679673020845,61
89,81445,0,913085923893959,65
90,74219,0,927734361175681,64
91,57715,0,834960925058113,71
92,36816,0,791015613212949,75
92,74902,0,380859369324753,157
93,07129,0,322265620197868,186
93,60352,0,532226554569206,112
93,75488,0,151367185244453,396
93,8916,0,136718747962732,438
94,58008,0,6884765522409,87
95,34668,0,766601551076747,78
96,06445,0,717773426804342,83
96,93848,0,874023424476036,68
97,89551,0,957031235739123,62
98,85254,0,957031235739123,62
99,79004,0,937499986030162,64
100,708,0,9179687363212,65
101,6846,0,976562485448085,61
102,6514,0,966796860593604,62
103,6426,0,991210922729806,60
104,6191,0,976562485448085,61
105,5469,0,927734361175681,64
106,499,0,952148423311883,63
107,4609,0,961914048166364,62
108,3496,0,888671861757757,67
109,292,0,942382798457402,63
110,3027,1,01074217243877,59
111,25,0,947265610884642,63
112,2168,0,966796860593604,62
113,2227,1,00585936001153,59
114,165,0,942382798457402,63
115,1221,0,957031235739123,62
116,1523,1,03027342214773,58
117,0996,0,947265610884642,63
118,0127,0,913085923893959,65
118,3301,0,317382807770628,189
118,5547,0,22460937165306,267
119,458,0,903320299039479,66
120,2783,0,820312487776391,73
121,0986,0,820312487776391,73
121,9629,0,864257799621555,69
122,9248,0,961914048166364,62
123,8672,0,942382798457402,63
124,8779,1,01074217243877,59
125,8691,0,991210922729806,60
126,8164,0,947265610884642,63
127,7783,0,961914048166364,62
128,7549,0,976562485448085,61
129,6973,0,942382798457402,63
130,6055,0,908203111466719,66
131,5771,0,971679673020845,61
132,5586,0,981445297875325,61
133,4619,0,903320299039479,66
134,3896,0,927734361175681,64
135,3125,0,92285154874844,65
136,2354,0,92285154874844,65
137,1191,0,883789049330517,67
138,0518,0,932617173602921,64
139,0137,0,961914048166364,62
139,8975,0,883789049330517,67
140,6836,0,786132800785708,76
140,7129,0,0292968745634426,2048
141,5869,0,874023424476036,68
142,4072,0,820312487776391,73
142,7832,0,375976556897513,159
142,9346,0,151367185244453,396
143,1348,0,200195309516857,299
143,8379,0,703124989522621,85
144,1943,0,356445307188551,168
144,541,0,34667968233407,173
145,2637,0,722656239231583,83
145,9277,0,664062490104698,90
145,9619,0,034179686990683,1755
146,4502,0,488281242724043,122
146,6504,0,200195309516857,299
146,8799,0,2294921840803,261
147,3193,0,439453118451638,136
147,3779,0,0585937491268851,1024
147,9785,0,600585928550572,99
148,6572,0,678710927386419,88
149,3115,0,654296865250217,91
149,9805,0,668945302531938,89
150,6494,0,668945302531938,89
151,2939,0,644531240395736,93
151,7871,0,493164055151283,121
151,9873,0,200195309516857,299
152,2363,0,249023433789262,240
152,3584,0,122070310681011,491
152,5684,0,209960934371338,285
152,7148,0,146484372817213,409
152,9248,0,209960934371338,285
153,0713,0,146484372817213,409
153,54,0,468749993015081,128
154,1455,0,605468740977813,99
154,751,0,605468740977813,99
154,917,0,166015622526174,361
154,9561,0,0390624994179234,1536
155,3271,0,371093744470272,161
155,8887,0,561523429132649,106
156,5186,0,629882803114015,95
157,0068,0,488281242724043,122
157,1484,0,141601560389972,423
157,7734,0,624999990686774,96
158,3984,0,624999990686774,96
159,1016,0,703124989522621,85
159,9316,0,830078112630872,72
160,6934,0,761718738649506,78
161,5723,0,878906236903277,68
162,5146,0,942382798457402,63
163,4473,0,932617173602921,64
164,3262,0,878906236903277,68
165,2783,0,952148423311883,63
166,2207,0,942382798457402,63
167,0996,0,878906236903277,68
167,9736,0,874023424476036,68
168,9111,0,937499986030162,64
169,8145,0,903320299039479,66
170,6738,0,859374987194315,69
171,5527,0,878906236903277,68
172,5146,0,961914048166364,62
173,4229,0,908203111466719,66
174,2725,0,849609362339834,70
175,2002,0,927734361175681,64
176,0547,0,854492174767074,70
176,875,0,820312487776391,73
177,6611,0,786132800785708,76
178,4229,0,761718738649506,78
179,1553,0,732421864086064,81
179,9121,0,756835926222266,79
180,708,0,795898425640189,75
181,499,0,791015613212949,75
182,2754,0,776367175931228,77
183,0469,0,771484363503987,77
183,8574,0,810546862921911,74
184,6191,0,761718738649506,78
185,3613,0,742187488940545,80
186,1133,0,751953113795026,79
186,8359,0,722656239231583,83
187,5537,0,717773426804342,83
188,3154,0,761718738649506,78
189,0625,0,747070301367785,80
189,7949,0,732421864086064,81
190,5225,0,727539051658823,82
191,2598,0,737304676513304,81
191,9824,0,722656239231583,83
192,6904,0,708007801949862,84
193,4521,0,761718738649506,78
194,1992,0,747070301367785,80
194,9512,0,751953113795026,79
195,708,0,756835926222266,79
196,4453,0,737304676513304,81
197,1729,0,727539051658823,82
197,9102,0,737304676513304,81
198,6475,0,737304676513304,81
199,3555,0,708007801949862,84
200,0635,0,708007801949862,84
200,752,0,6884765522409,87
201,4111,0,659179677677457,91
202,085,0,673828114959179,89
202,7881,0,703124989522621,85
203,5059,0,717773426804342,83
204,2188,0,712890614377102,84
204,8828,0,664062490104698,90
205,5322,0,649414052822976,92
206,1719,0,639648427968496,93
206,7969,0,624999990686774,96
207,4121,0,615234365832294,97
208,0322,0,620117178259534,96
208,6572,0,624999990686774,96
209,2871,0,629882803114015,95
210,0488,0,761718738649506,78
210,9375,0,888671861757757,67
211,8408,0,903320299039479,66
212,7002,0,859374987194315,69
213,6377,0,937499986030162,64
214,5801,0,942382798457402,63
215,4492,0,869140612048796,69
216,333,0,883789049330517,67
217,2559,0,92285154874844,65
218,1592,0,903320299039479,66
219,0723,0,913085923893959,65
220,0488,0,976562485448085,61
220,9766,0,927734361175681,64
221,8506,0,874023424476036,68
222,7832,0,932617173602921,64
223,7256,0,942382798457402,63
224,6094,0,883789049330517,67
225,4102,0,80078123806743,74
226,2598,0,849609362339834,70
227,0361,0,776367175931228,77
227,7979,0,761718738649506,78
228,0469,0,249023433789262,240
228,5645,0,517578117287485,115
229,3115,0,747070301367785,80
229,4385,0,126953123108251,472
229,5313,0,0927734361175681,646
230,0244,0,493164055151283,121
230,1855,0,161132810098934,372
230,7275,0,541992179423687,110
231,3623,0,634765615541255,94
232,0361,0,673828114959179,89
232,2168,0,180664059807896,332
232,3926,0,175781247380655,341
232,4316,0,0390624994179234,1536
232,6709,0,239257808934781,250
233,3447,0,673828114959179,89
234,0088,0,664062490104698,90
234,3164,0,307617182916147,195
234,5264,0,209960934371338,285
235,1563,0,629882803114015,95
235,8545,0,698242177095381,85
236,6113,0,756835926222266,79
237,1143,0,502929680005764,119
237,8027,0,6884765522409,87
238,5205,0,717773426804342,83
239,1162,0,595703116123332,100
239,5996,0,483398430296802,124
240,1367,0,537109366996447,111
240,5957,0,4589843681606,130
241,1084,0,512695304860245,117
241,6846,0,57617186641437,104
242,3389,0,654296865250217,91
242,9297,0,590820303696091,101
243,5889,0,659179677677457,91
244,1504,0,561523429132649,106
244,6436,0,493164055151283,121
245,2881,0,644531240395736,93
246,0938,0,80566405049467,74
246,9434,0,849609362339834,70
247,7539,0,810546862921911,74
248,5889,0,834960925058113,71
249,4531,0,864257799621555,69
250,3125,0,859374987194315,69
251,1914,0,878906236903277,68
252,1533,0,961914048166364,62
253,0371,0,883789049330517,67
253,8672,0,830078112630872,72
254,7314,0,864257799621555,69
255,6494,0,9179687363212,65
256,5137,0,864257799621555,69
257,4072,0,893554674184998,67
258,335,0,927734361175681,64
259,2139,0,878906236903277,68
260,083,0,869140612048796,69
261,0059,0,92285154874844,65
261,9434,0,937499986030162,64
262,8271,0,883789049330517,67
263,7598,0,932617173602921,64
264,6973,0,937499986030162,64
265,542,0,844726549912594,71
266,3965,0,854492174767074,70
267,2803,0,883789049330517,67
268,1836,0,903320299039479,66
269,0625,0,878906236903277,68
269,9561,0,893554674184998,67
270,8984,0,942382798457402,63
271,8311,0,932617173602921,64
272,7148,0,883789049330517,67
273,6621,0,947265610884642,63
274,624,0,961914048166364,62
275,5322,0,908203111466719,66
276,4209,0,888671861757757,67
277,3486,0,927734361175681,64
278,2959,0,947265610884642,63
279,2236,0,927734361175681,64
280,1807,0,957031235739123,62
281,1279,0,947265610884642,63
282,0166,0,888671861757757,67
282,8613,0,844726549912594,71
283,8135,0,952148423311883,63
284,7705,0,957031235739123,62
285,6494,0,878906236903277,68
286,543,0,893554674184998,67
287,4756,0,932617173602921,64
288,3252,0,849609362339834,70
289,1553,0,830078112630872,72
289,9951,0,839843737485353,71
290,8105,0,815429675349151,73
291,5918,0,781249988358468,76
292,4805,0,888671861757757,67
293,4375,0,957031235739123,62
294,3311,0,893554674184998,67
295,2246,0,893554674184998,67
296,1084,0,883789049330517,67
296,9629,0,854492174767074,70
297,7979,0,834960925058113,71
298,7354,0,937499986030162,64
299,6729,0,937499986030162,64
300,5566,0,883789049330517,67
301,4893,0,932617173602921,64
302,4561,0,966796860593604,62
303,3545,0,898437486612238,66
304,2725,0,9179687363212,65
305,2246,0,952148423311883,63
306,167,0,942382798457402,63
307,0557,0,888671861757757,67
308,0713,1,01562498486601,59
309,0967,1,02539060972049,58
310,0684,0,971679673020845,61
311,0791,1,01074217243877,59
312,1094,1,03027342214773,58
313,0811,0,971679673020845,61
314,0088,0,927734361175681,64
314,9658,0,957031235739123,62
315,9277,0,961914048166364,62
316,8262,0,898437486612238,66
317,8125,0,986328110302566,60
318,7939,0,981445297875325,61
319,4971,0,703124989522621,85
320,1318,0,634765615541255,94
320,7568,0,624999990686774,96
321,0059,0,249023433789262,240
321,4551,0,449218743306119,133
322,1143,0,659179677677457,91
322,7344,0,620117178259534,96
323,3496,0,615234365832294,97
323,9453,0,595703116123332,100
324,5361,0,590820303696091,101
325,1123,0,57617186641437,104
325,791,0,678710927386419,88
326,4746,0,683593739813659,87
327,1289,0,654296865250217,91
327,793,0,664062490104698,90
328,4424,0,649414052822976,92
329,0771,0,634765615541255,94
329,668,0,590820303696091,101
330,2637,0,595703116123332,100
330,8398,0,57617186641437,104
331,4404,0,600585928550572,99
332,0459,0,605468740977813,99
332,6514,0,605468740977813,99
333,2617,0,610351553405053,98
333,4717,0,209960934371338,285
333,7744,0,302734370488906,198
334,375,0,600585928550572,99
334,6289,0,253906246216502,236
334,6729,0,0439453118451638,1365
335,0684,0,395507806606474,151
335,0977,0,0292968745634426,2048
335,7666,0,668945302531938,89
336,4307,0,664062490104698,90
337,1094,0,678710927386419,88
337,7881,0,678710927386419,88
338,4424,0,654296865250217,91
338,5254,0,0830078112630872,722
339,1113,0,585937491268851,102
339,834,0,722656239231583,83
340,5518,0,717773426804342,83
341,2402,0,6884765522409,87
341,9775,0,737304676513304,81
342,9248,0,947265610884642,63
343,5547,0,629882803114015,95
344,2578,0,703124989522621,85
344,6924,0,434570306024398,138
344,8291,0,136718747962732,438
345,3662,0,537109366996447,111
346,1475,0,781249988358468,76
346,9043,0,756835926222266,79
347,6221,0,717773426804342,83
348,3301,0,708007801949862,84
349,0479,0,717773426804342,83
349,7852,0,737304676513304,81
350,4785,0,69335936466814,86
351,2061,0,727539051658823,82
351,9873,0,781249988358468,76
352,7441,0,756835926222266,79
373,5596,20,8154293773259,2
380,7861,7,22656239231583,8
382,5586,1,77246091108827,33
400,7617,18,2031247287523,3
401,6162,0,854492174767074,70
402,5293,0,913085923893959,65
403,418,0,888671861757757,67
404,2529,0,834960925058113,71
405,1074,0,854492174767074,70
405,9766,0,869140612048796,69
406,8066,0,830078112630872,72
407,5879,0,781249988358468,76
408,335,0,747070301367785,80
409,0381,0,703124989522621,85
409,7363,0,698242177095381,85
410,4932,0,756835926222266,79
411,2207,0,727539051658823,82
412,002,0,781249988358468,76
412,959,0,957031235739123,62
413,1152,0,156249997671694,384
413,1641,0,0488281242724043,1228
413,1787,0,0146484372817213,4096
413,1934,0,0146484372817213,4096
413,2031,0,00976562485448085,6144
413,291,0,0878906236903276,682
413,3936,0,102539060972049,585
413,6621,0,268554683498223,223
414,2725,0,610351553405053,98
414,6533,0,380859369324753,157
415,3223,0,668945302531938,89
415,918,0,595703116123332,100
416,5381,0,620117178259534,96
417,2607,0,722656239231583,83
418,0518,0,791015613212949,75
418,8086,0,756835926222266,79
419,5752,0,766601551076747,78
420,3369,0,761718738649506,78
421,04,0,703124989522621,85
421,8115,0,771484363503987,77
422,6416,0,830078112630872,72
423,4961,0,854492174767074,70
424,5264,1,03027342214773,58
425,3857,0,859374987194315,69
426,2061,0,820312487776391,73
426,9629,0,756835926222266,79
427,6855,0,722656239231583,83
428,3887,0,703124989522621,85
428,6279,0,239257808934781,250
428,7793,0,151367185244453,396
428,8135,0,034179686990683,1755
428,8574,0,0439453118451638,1365
429,0234,0,166015622526174,361
429,6826,0,659179677677457,91
430,3418,0,659179677677457,91
431,0107,0,668945302531938,89
431,7139,0,703124989522621,85
432,4512,0,737304676513304,81
433,3008,0,849609362339834,70
434,1455,0,844726549912594,71
435,0342,0,888671861757757,67
436,0059,0,971679673020845,61
436,958,0,952148423311883,63
437,9004,0,942382798457402,63
438,8867,0,986328110302566,60
439,8535,0,966796860593604,62
440,8057,0,952148423311883,63
441,8408,1,03515623457497,57
442,8418,1,00097654758429,59
443,8184,0,976562485448085,61
444,8389,1,02050779729325,58
445,8398,1,00097654758429,59
446,8457,1,00585936001153,59
447,876,1,03027342214773,58
448,8574,0,981445297875325,61
449,8682,1,01074217243877,59
450,9033,1,03515623457497,57
451,8896,0,986328110302566,60
452,876,0,986328110302566,60
453,7354,0,859374987194315,69
454,5117,0,776367175931228,77
455,3027,0,791015613212949,75
456,1182,0,815429675349151,73
456,9043,0,786132800785708,76
457,6514,0,747070301367785,80
458,374,0,722656239231583,83
459,1064,0,732421864086064,81
459,8096,0,703124989522621,85
460,5762,0,766601551076747,78
461,3281,0,751953113795026,79
462,0703,0,742187488940545,80
462,7881,0,717773426804342,83
463,4961,0,708007801949862,84
464,1992,0,703124989522621,85
464,8926,0,69335936466814,86
465,5811,0,6884765522409,87
466,3721,0,791015613212949,75
467,3096,0,937499986030162,64
468,3252,1,01562498486601,59
469,3848,1,05957029671117,56
470,415,1,03027342214773,58
471,4502,1,03515623457497,57
472,4658,1,01562498486601,59
473,4277,0,961914048166364,62
474,3604,0,932617173602921,64
475,2979,0,937499986030162,64
476,1182,0,820312487776391,73
476,9092,0,791015613212949,75
477,666,0,756835926222266,79
478,4229,0,756835926222266,79
479,1455,0,722656239231583,83
479,873,0,727539051658823,82
480,5859,0,712890614377102,84
481,2988,0,712890614377102,84
482,1045,0,80566405049467,74
483,0371,0,932617173602921,64
483,8281,0,791015613212949,75
484,5898,0,761718738649506,78
485,4004,0,810546862921911,74
486,2402,0,839843737485353,71
487,0264,0,786132800785708,76
487,8369,0,810546862921911,74
488,7598,0,92285154874844,65
489,6826,0,92285154874844,65
490,542,0,859374987194315,69
491,5381,0,996093735157047,60
492,5537,1,01562498486601,59
493,501,0,947265610884642,63
494,5068,1,00585936001153,59
495,5225,1,01562498486601,59
496,377,0,854492174767074,70
497,2266,0,849609362339834,70
498,0713,0,844726549912594,71
498,877,0,80566405049467,74
499,6289,0,751953113795026,79
500,3662,0,737304676513304,81
501,1816,0,815429675349151,73
502,0508,0,869140612048796,69
502,9688,0,9179687363212,65
503,9746,1,00585936001153,59
504,9805,1,00585936001153,59
505,9229,0,942382798457402,63
506,8896,0,966796860593604,62
507,9102,1,02050779729325,58
508,9258,1,01562498486601,59
509,8975,0,971679673020845,61
510,9277,1,03027342214773,58
511,9727,1,04492185942945,57
512,9834,1,01074217243877,59
513,9404,0,957031235739123,62
514,9561,1,01562498486601,59
515,9473,0,991210922729806,60
516,8457,0,898437486612238,66
517,7588,0,913085923893959,65
518,7793,1,02050779729325,58
519,707,0,927734361175681,64
520,5615,0,854492174767074,70
521,582,1,02050779729325,58
522,5537,0,971679673020845,61
523,4717,0,9179687363212,65
524,4727,1,00097654758429,59
525,4688,0,996093735157047,60
526,3721,0,903320299039479,66
527,3096,0,937499986030162,64
528,2568,0,947265610884642,63
529,1113,0,854492174767074,70
530,0293,0,9179687363212,65
530,9717,0,942382798457402,63
531,792,0,820312487776391,73
532,6318,0,839843737485353,71
533,5059,0,874023424476036,68
534,3359,0,830078112630872,72
535,1514,0,815429675349151,73
536,0254,0,874023424476036,68
536,9482,0,92285154874844,65
537,8467,0,898437486612238,66
538,8379,0,991210922729806,60
539,8389,1,00097654758429,59
540,7715,0,932617173602921,64
541,7432,0,971679673020845,61
542,749,1,00585936001153,59
543,7012,0,952148423311883,63
544,6631,0,961914048166364,62
545,6543,0,991210922729806,60
546,665,1,01074217243877,59
547,666,1,00097654758429,59
548,7158,1,04980467185669,57
549,7168,1,00097654758429,59
550,6982,0,981445297875325,61
551,7334,1,03515623457497,57
552,7441,1,01074217243877,59
553,7061,0,961914048166364,62
554,7021,0,996093735157047,60
555,7178,1,01562498486601,59
556,6553,0,937499986030162,64
557,6807,1,02539060972049,58
558,7158,1,03515623457497,57
559,6631,0,947265610884642,63
560,6592,0,996093735157047,60
561,6455,0,986328110302566,60
562,5684,0,92285154874844,65
563,54,0,971679673020845,61
564,5313,0,991210922729806,60
565,4395,0,908203111466719,66
566,377,0,937499986030162,64
567,2705,0,893554674184998,67
568,1104,0,839843737485353,71
568,96,0,849609362339834,70
569,9316,0,971679673020845,61
570,8936,0,961914048166364,62
571,8164,0,92285154874844,65
572,8369,1,02050779729325,58
573,7939,0,957031235739123,62
574,7363,0,942382798457402,63
575,6885,0,952148423311883,63
576,626,0,937499986030162,64
577,5195,0,893554674184998,67
578,4814,0,961914048166364,62
579,4629,0,981445297875325,61
580,3857,0,92285154874844,65
581,3721,0,986328110302566,60
582,4121,1,04003904700221,57
583,418,1,00585936001153,59
584,4092,0,991210922729806,60
585,459,1,04980467185669,57
586,4795,1,02050779729325,58
587,4707,0,991210922729806,60
588,501,1,03027342214773,58
589,5264,1,02539060972049,58
590,5078,0,981445297875325,61
591,5283,1,02050779729325,58
592,5293,1,00097654758429,59
593,5205,0,991210922729806,60
594,5996,1,07910154642013,55
595,625,1,02539060972049,58
596,5967,0,971679673020845,61
597,6221,1,02539060972049,58
598,6523,1,03027342214773,58
599,624,0,971679673020845,61
600,6494,1,02539060972049,58
601,7188,1,06933592156565,56
602,7295,1,01074217243877,59
603,7695,1,04003904700221,57
604,8193,1,04980467185669,57
605,7959,0,976562485448085,61
606,8213,1,02539060972049,58
607,8271,1,00585936001153,59
608,7891,0,961914048166364,62
609,8291,1,04003904700221,57
610,8545,1,02539060972049,58
611,8262,0,971679673020845,61
612,8613,1,03515623457497,57
613,8916,1,03027342214773,58
614,8584,0,966796860593604,62
615,9033,1,04492185942945,57
616,9287,1,02539060972049,58
617,8857,0,957031235739123,62
618,9063,1,02050779729325,58
619,9316,1,02539060972049,58
620,9131,0,981445297875325,61
621,9482,1,03515623457497,57
622,9443,0,996093735157047,60
623,8916,0,947265610884642,63
624,8877,0,996093735157047,60
625,8887,1,00097654758429,59
626,8604,0,971679673020845,61
627,8613,1,00097654758429,59
628,8672,1,00585936001153,59
629,8242,0,957031235739123,62
630,7861,0,961914048166364,62
631,7432,0,957031235739123,62
632,6221,0,878906236903277,68
633,5059,0,883789049330517,67
634,4531,0,947265610884642,63
635,3564,0,903320299039479,66
636,2354,0,878906236903277,68
637,29,1,05468748428393,56
638,3301,1,04003904700221,57
639,2725,0,942382798457402,63
640,2881,1,01562498486601,59
641,2598,0,971679673020845,61
642,1631,0,903320299039479,66
643,0811,0,9179687363212,65
644,0137,0,932617173602921,64
644,9023,0,888671861757757,67
645,8008,0,898437486612238,66
646,792,0,991210922729806,60
647,7344,0,942382798457402,63
648,7109,0,976562485448085,61
649,7217,1,01074217243877,59
650,6592,0,937499986030162,64
651,6357,0,976562485448085,61
652,6025,0,966796860593604,62
653,5205,0,9179687363212,65
654,4727,0,952148423311883,63
655,4541,0,981445297875325,61
656,3281,0,874023424476036,68
657,1484,0,820312487776391,73
658,0371,0,888671861757757,67
658,9502,0,913085923893959,65
659,834,0,883789049330517,67
660,708,0,874023424476036,68
661,6553,0,947265610884642,63
662,5635,0,908203111466719,66
663,4619,0,898437486612238,66
664,4238,0,961914048166364,62
665,3662,0,942382798457402,63
666,2451,0,878906236903277,68
667,1826,0,937499986030162,64
668,1445,0,961914048166364,62
669,0625,0,9179687363212,65
670,0,937499986030162,64
670,9717,0,971679673020845,61
671,8799,0,908203111466719,66
672,8174,0,937499986030162,64
673,7646,0,947265610884642,63
674,6582,0,893554674184998,67
675,5615,0,903320299039479,66
676,5088,0,947265610884642,63
677,4072,0,898437486612238,66
678,3008,0,893554674184998,67
679,2529,0,952148423311883,63
680,1807,0,927734361175681,64
681,0498,0,869140612048796,69
681,9727,0,92285154874844,65
682,915,0,942382798457402,63
683,8232,0,908203111466719,66
684,7754,0,952148423311883,63
685,7373,0,961914048166364,62
686,6064,0,869140612048796,69
687,5049,0,898437486612238,66
688,4521,0,947265610884642,63
689,3262,0,874023424476036,68
690,2441,0,9179687363212,65
691,2061,0,961914048166364,62
692,1289,0,92285154874844,65
693,0957,0,966796860593604,62
694,0283,0,932617173602921,64
694,9463,0,9179687363212,65
695,918,0,971679673020845,61
696,8701,0,952148423311883,63
697,7686,0,898437486612238,66
698,7158,0,947265610884642,63
699,6973,0,981445297875325,61
700,6348,0,937499986030162,64
701,5479,0,913085923893959,65
702,4805,0,932617173602921,64
703,3691,0,888671861757757,67
704,3066,0,937499986030162,64
705,2783,0,971679673020845,61
706,1865,0,908203111466719,66
707,1289,0,942382798457402,63
708,0957,0,966796860593604,62
709,0283,0,932617173602921,64
709,9951,0,966796860593604,62
711,0156,1,02050779729325,58
712,0068,0,991210922729806,60
712,959,0,952148423311883,63
713,9551,0,996093735157047,60
714,9316,0,976562485448085,61
715,874,0,942382798457402,63
716,8652,0,991210922729806,60
717,876,1,01074217243877,59
718,8379,0,961914048166364,62
719,7998,0,961914048166364,62
720,7324,0,932617173602921,64
721,582,0,849609362339834,70
722,4463,0,864257799621555,69
723,418,0,971679673020845,61
724,3701,0,952148423311883,63
725,2783,0,908203111466719,66
726,2402,0,961914048166364,62
727,1826,0,942382798457402,63
728,0664,0,883789049330517,67
728,9941,0,927734361175681,64
729,9756,0,981445297875325,61
730,918,0,942382798457402,63
731,9092,0,991210922729806,60
732,8955,0,986328110302566,60
733,833,0,937499986030162,64
734,8193,0,986328110302566,60
735,8105,0,991210922729806,60
736,748,0,937499986030162,64
737,7148,0,966796860593604,62
738,6963,0,981445297875325,61
739,6143,0,9179687363212,65
740,5469,0,932617173602921,64
741,5332,0,986328110302566,60
742,4805,0,947265610884642,63
743,4131,0,932617173602921,64
744,3896,0,976562485448085,61
745,3516,0,961914048166364,62
746,2646,0,913085923893959,65
747,251,0,986328110302566,60
748,2617,1,01074217243877,59
749,2188,0,957031235739123,62
750,2148,0,996093735157047,60
751,2256,1,01074217243877,59
752,2021,0,976562485448085,61
753,1982,0,996093735157047,60
754,2041,1,00585936001153,59
755,166,0,961914048166364,62
756,0889,0,92285154874844,65
757,085,0,996093735157047,60
758,0566,0,971679673020845,61
758,9941,0,937499986030162,64
760,0049,1,01074217243877,59
761,0059,1,00097654758429,59
761,9727,0,966796860593604,62
763,0127,1,04003904700221,57
764,043,1,03027342214773,58
765,0244,0,981445297875325,61
765,9814,0,957031235739123,62
766,9971,1,01562498486601,59
767,9932,0,996093735157047,60
768,9551,0,961914048166364,62
769,9609,1,00585936001153,59
770,9619,1,00097654758429,59
771,9238,0,961914048166364,62
772,915,0,991210922729806,60
773,8867,0,971679673020845,61
774,7607,0,874023424476036,68
775,708,0,947265610884642,63
776,7773,1,06933592156565,56
777,7734,0,996093735157047,60
778,7109,0,937499986030162,64
